   1.8592151e+00  -2.6775972e+00
   3.8218280e+00  -2.3179227e+00
   1.5740626e+00  -4.7100401e+00
   5.0100925e+00  -2.2938419e+00
   3.7905132e+00  -2.6484982e+00
   2.0035230e+00  -3.4612126e+00
   1.6948476e-01  -1.7535739e+00
   1.3272189e+00  -5.5565068e+00
   1.3907138e+00  -2.6057088e+00
  -1.0433217e+00  -6.4924989e+00
  -9.0515660e-01  -3.9897835e+00
   3.7787230e+00  -3.1032123e+00
  -8.0916231e-01  -3.4297342e+00
   1.4928491e+00  -5.0122989e+00
  -1.7485463e+00  -4.4422695e+00
   7.9944758e-01  -3.4426333e+00
   2.1086697e+00  -3.6052171e+00
   1.5322765e+00  -4.4288719e+00
  -2.4882219e+00  -3.4060609e+00
   1.4503599e+00  -1.6570937e+00
   6.8216014e+00  -2.1234229e+00
   5.7069099e+00  -2.0326703e+00
   3.3546423e+00  -5.3982103e-01
   5.0278169e+00  -3.0262623e+00
   3.2783785e+00  -1.8697502e+00
   2.9203630e+00  -3.2290349e+00
   3.7842403e+00  -3.7016469e+00
   5.5782745e+00  -2.8098808e+00
   2.4815335e+00  -2.0813186e+00
   3.2337298e-01  -3.5482710e+00
   2.9782646e+00  -3.7068104e+00
   4.6216475e+00  -3.4834813e+00
   1.9426152e+00  -3.6930399e+00
   3.1230596e+00  -4.3527354e+00
   2.0042883e+00  -4.0587742e+00
   1.4604506e+00  -3.7894444e+00
   6.2056941e+00  -7.1016280e-01
   8.2300334e-01  -3.7483389e+00
   1.6381150e+00  -3.9863826e+00
   3.5154816e+00  -3.6688438e+00
   8.0623914e-01  -3.4078834e+00
   1.2237413e+00  -3.1583058e+00
   1.2590427e+00  -4.5311298e+00
   5.1939041e+00  -3.3628319e+00
   3.2630587e+00  -2.6225600e+00
   3.0115770e+00  -1.8574054e+00
   3.9191818e+00  -2.3557263e+00
   2.2929541e+00  -3.1333434e+00
   9.0449809e-01  -4.1023175e+00
  -1.4512333e+00  -4.7826426e-01
   8.0809405e-01  -5.1059080e+00
   1.2178427e+00  -1.2618098e+00
   3.9372329e+00  -1.3284882e+00
   1.8437745e+00  -1.2660922e+00
   9.3751824e-01  -2.4693102e+00
   1.4709309e+00  -1.6742257e+00
   1.9600237e+00  -3.4715121e+00
   4.1793516e+00  -3.8705828e+00
   5.0598887e+00  -9.1380952e-01
   2.1354138e+00  -2.1815812e+00
   1.0084460e-01  -2.2673636e+00
   2.2229235e+00  -3.7108092e+00
   5.8169393e-01  -2.1407371e+00
   2.0813294e+00  -2.8611064e+00
   5.1149425e-01  -2.5324155e+00
  -6.5546670e-01  -3.4908879e+00
   4.3532808e+00  -2.5250354e+00
   4.6040926e+00  -2.8604588e+00
   3.7016403e+00  -8.7273668e-01
  -4.4893397e-01  -2.6261260e+00
   2.2121508e-01  -2.7403198e+00
   3.2034427e+00  -1.7136495e+00
   1.4948806e+00  -3.8183356e+00
   4.3401036e+00  -1.4935860e+00
   2.0017383e+00  -2.0080962e+00
  -3.0441417e+00  -2.0492581e+00
   2.2486589e+00  -2.4684806e+00
   8.6904348e-01  -3.8960340e+00
   1.5945671e+00  -4.1472171e+00
   2.7117182e+00  -3.5583388e+00
   3.9042887e+00  -1.5886080e+00
   5.4573779e+00  -8.7472534e-01
   3.2168078e+00  -4.0813380e+00
   2.6383895e+00   2.0359363e-01
   4.7687640e+00  -3.3954223e+00
   6.9178171e-01  -3.6106961e+00
   3.1779797e+00  -1.4784344e+00
   1.7677772e+00  -3.6870458e+00
   8.9494451e-01  -2.4686524e+00
   3.0074395e+00  -3.9881360e+00
   1.8665490e+00  -5.0492699e+00
  -6.2911868e-01  -5.8500968e+00
   4.8220125e+00  -1.8384407e+00
   2.8985415e+00  -1.6937321e+00
   2.7591823e+00  -1.7558330e+00
   4.5711736e+00  -9.0256411e-01
   1.8216848e+00  -2.3283508e+00
  -3.3400211e-01  -1.3089471e+00
  -2.1897581e+00  -4.9342227e+00
  -5.1755477e-01  -4.5627593e+00
  -3.1573411e-01  -3.5812180e+00
   3.7989065e+00  -1.4010979e+00
   4.9393462e-01  -3.5531114e+00
  -5.5976006e-01  -3.2116145e+00
   2.2183432e+00  -2.5618938e+00
   8.1602857e-01  -4.0714846e+00
   5.2348250e+00  -2.5635800e+00
  -1.7744427e-01  -2.2925289e+00
   5.8779260e+00  -2.7214449e+00
   4.8952880e+00  -1.2816751e+00
   2.8358530e+00  -1.3314965e+00
   1.2657246e+00  -2.7289682e-01
  -2.6067948e+00  -3.0542332e+00
   3.7443312e-01  -3.5993228e+00
   2.0498809e+00  -2.1781381e+00
  -4.6485777e-01  -1.7683395e+00
   2.1396249e+00  -4.0991999e+00
   3.7995981e+00  -4.2206095e+00
   2.6991898e+00  -2.5717750e+00
   2.4561553e+00  -3.2580140e+00
   1.3763467e+00  -4.7608151e+00
   1.2580853e+00  -2.6870585e+00
   7.5011817e-01  -2.6394621e+00
   9.1200817e-01  -4.0866516e+00
   6.1554855e+00  -1.4284614e+00
  -1.2492403e-01  -3.2868941e+00
   2.0248524e+00  -2.5565719e+00
   1.3157261e+00  -3.3855738e+00
   9.9768447e-02  -4.9087043e+00
   1.1545476e+00  -3.8324541e+00
   2.5238596e+00  -4.2547646e+00
  -1.3280068e+00  -5.5043451e+00
   3.4934594e-01  -3.8216759e+00
   2.7300485e+00  -2.2134213e+00
   8.2585083e-01  -2.6178352e+00
   2.4777934e+00  -3.3570053e+00
  -3.2060519e+00  -5.8969410e+00
   3.6821660e+00  -2.8843679e+00
  -1.0741649e+00  -4.7187313e+00
   3.0350011e+00  -1.7684963e+00
   3.0464554e+00  -1.6567969e+00
   2.2068971e+00  -3.5022970e-01
   4.5587205e+00  -3.9835937e+00
   9.4090223e-01  -2.2419872e+00
   2.9730525e+00  -3.0492470e+00
   1.8004533e+00  -4.4644862e+00
   4.0981736e-01  -3.6365976e+00
   5.1270959e+00  -1.1845652e-01
   4.5844242e+00  -4.6161477e-02
  -9.1296268e-02  -5.1946601e+00
   2.7280811e+00  -1.6758066e+00
   3.9662450e+00  -2.6419015e+00
   3.1063525e+00  -3.6726767e+00
   2.1333230e+00  -4.4488188e+00
   4.5014666e+00  -2.5004784e+00
   2.0691738e+00  -3.5574886e+00
   1.1500730e+00  -3.3559568e+00
   2.1187878e+00  -3.1499965e+00
   1.9470889e+00  -2.5132027e+00
   4.6743573e+00  -1.4580780e+00
   3.3444808e+00  -2.3518155e+00
   4.1116682e+00  -1.7686262e+00
   1.8249232e+00  -3.1707512e+00
   2.8485737e+00  -3.3372223e+00
   2.9498043e+00  -2.6899669e+00
   3.5403534e+00  -3.4675227e+00
   2.5154011e+00  -2.5319388e+00
   4.2652837e+00  -3.6471874e+00
   2.3655147e+00  -1.7040577e+00
   4.9249796e+00  -2.1065742e+00
   1.1616911e+00  -1.7606132e+00
   3.6238882e+00  -1.5190244e+00
   4.2466987e+00  -1.1160961e+00
   3.5909091e-01  -4.1040692e+00
   3.8276683e+00  -1.9891864e+00
   8.4391247e-01  -2.5146624e+00
   2.1204509e+00  -3.0638261e+00
  -2.2170114e+00  -4.4244608e+00
   5.8536884e+00  -1.2001244e+00
   4.8648489e-01  -2.1470339e+00
   1.0808967e+00  -4.1090803e+00
   6.0339626e-01  -3.6638745e+00
   2.1412013e+00  -3.6724044e+00
   2.6640264e+00  -4.2826379e+00
  -6.6705436e-01  -2.5264293e+00
   4.0277098e+00  -2.5924339e+00
   3.0200562e+00  -1.2545883e+00
   1.8163227e+00  -2.7381607e+00
   1.3048709e+00  -3.3635162e+00
   5.1504418e+00  -3.0287731e-01
   1.1735840e+00  -1.8014636e+00
   1.8100929e+00  -3.3323384e+00
   2.1522971e+00  -3.0463400e+00
   2.6682028e+00  -3.7976408e+00
   2.3393636e+00  -7.6317510e-01
  -9.2219971e-01  -4.6647940e+00
  -1.0961447e+00  -4.6310763e+00
   4.1882646e+00  -3.8843219e+00
   1.2359656e+00  -3.2220910e+00
   1.6687136e+00  -3.3196891e+00
