   5.3392470e+00  -2.7401164e+00
   4.6502903e+00  -2.5682052e+00
  -3.4654946e-01  -2.4015911e+00
   2.3476688e+00  -3.7304447e+00
   2.3426070e+00  -5.8615494e+00
   3.2268665e+00  -3.5173502e+00
   4.0347491e+00  -3.2599028e+00
   2.2301578e+00  -2.6063982e+00
   3.2635904e+00  -4.8084450e+00
   1.5857055e+00  -2.2417377e+00
   2.8956987e+00  -4.7034545e+00
   2.5606480e+00  -3.2087314e+00
   4.7328170e-01  -4.7727481e+00
   1.4075549e+00  -1.7859259e+00
   3.0948155e+00  -2.7773525e+00
   3.9530447e+00  -1.4537280e+00
   2.7388492e-01  -3.6648462e+00
   6.8418388e-01  -3.0804266e+00
   7.5140922e+00  -2.7423576e+00
   2.1019785e+00  -3.6667848e+00
   3.7110458e+00  -5.3920311e+00
   1.9105845e+00  -4.4492661e+00
   1.0461181e+00  -3.7100340e+00
   3.5650637e+00  -2.5649203e+00
   1.9880929e+00  -6.1788823e-01
   6.0090014e+00  -2.8955667e+00
   1.6157034e+00  -2.9690892e+00
   3.1992331e+00  -2.4108373e+00
  -2.2008762e-01  -4.1008340e+00
   1.0178240e+00  -3.3556755e+00
   4.5424682e+00  -2.8525092e+00
   3.4708298e+00   6.5816091e-01
   4.2940717e-01  -2.5069337e+00
   5.3065581e+00  -1.3870017e+00
   2.3522139e+00  -4.2844389e+00
   3.6916933e+00  -2.9656476e+00
  -1.6653358e+00  -6.6218347e+00
   1.6452243e+00  -1.3865461e+00
  -1.0010329e-01  -4.1871536e+00
   3.1546579e+00  -2.2097344e+00
   2.4768363e+00  -2.3529024e-01
   3.2534523e+00  -2.9085949e+00
   2.0022309e+00  -4.7685126e+00
   5.5951368e+00  -9.8968412e-01
   4.6630638e+00  -2.2079644e+00
   3.4248818e-01  -3.0914984e+00
   4.4197562e+00  -3.0127150e+00
   3.1364297e+00  -4.9104206e+00
   1.9979764e+00  -1.2922189e+00
   1.2306473e+00  -4.0403879e+00
   3.8191469e+00  -1.6202657e+00
   1.1077636e+00  -4.8111311e+00
   4.9284358e+00  -4.2744471e+00
   4.6333919e+00  -1.7559585e+00
   1.3286812e+00  -5.5447041e-01
   2.8068238e+00  -1.9419084e+00
   4.6586880e+00  -4.1676571e+00
   1.3911336e+00  -2.8404667e+00
   3.0896917e+00  -2.7449377e+00
  -7.3907953e-02  -3.4892346e+00
   2.5565486e+00  -3.1338289e+00
   4.4844290e-01  -2.3501770e+00
  -1.4880638e+00  -4.8028118e+00
   6.0490123e+00  -2.4588168e+00
   4.0039507e+00  -1.0531931e+00
  -5.4228917e-01  -3.8938228e+00
   4.2352318e+00  -1.9437244e+00
   1.9251450e+00  -2.3540173e+00
   2.3568426e+00  -5.5048347e+00
   2.6118601e-01  -3.3541963e+00
   4.9228188e+00  -1.1757627e+00
   2.8051399e+00  -3.5830584e+00
   3.3042785e+00  -1.7031851e+00
   1.0078471e+00  -2.1166739e+00
   2.6500578e+00  -3.8697687e+00
   1.6145738e+00  -4.5706412e+00
   6.1862192e-01  -3.9014793e+00
   1.7724878e+00  -2.8243435e+00
   3.4576290e+00  -2.1846057e+00
  -5.2261833e-01  -3.1006521e+00
   5.4418630e+00  -2.2998760e+00
   1.4240891e+00  -4.0459566e+00
   1.5709013e+00  -4.5870697e+00
   4.6154720e-01  -1.1208353e+00
   1.2653427e+00  -9.3425150e-01
   2.4715006e+00  -2.1336090e+00
   2.1651674e+00  -3.1566452e+00
   3.1946882e+00  -1.3021570e+00
   1.6755495e+00  -2.5500919e+00
   6.4316097e-01  -4.4138883e+00
   3.5958410e+00  -2.8334195e+00
  -5.5173944e-01  -3.1760940e+00
   2.5296382e+00  -2.2780893e+00
   5.5674846e+00  -2.1639776e+00
   3.3749575e+00  -5.3361665e+00
  -5.1471655e-01  -5.1126985e+00
  -2.0917943e+00  -5.4341647e+00
   2.6248026e+00  -3.1466509e+00
  -6.7620978e-01  -2.8792669e+00
   3.3418866e+00  -1.2907053e+00
